"","insecticide.resistance.hertiability","male.insecticide.exposure","female.insecticide.exposure","resistance.cost","intervention.coverage","dispersal","T500","T300","T100","R500","R300","R100","TR500","TR300","TR100"
"1675",0.0848511869595968,0.029827278540004,0.696002934477583,0.107651164977074,0.627964925450087,0.702093155531399,12.9826776138642,9.11203775656437,9.11203775656437,12.8645326096924,8.9938927523926,4.01224352106629,12.9236051117783,9.05296525447848,6.56214063881533
"1676",0.171982628185739,0.471764168306487,0.684768319670926,0.124195001509188,0.551272870656568,0.581843709200807,23.291282665329,18.3603383379601,18.3603383379601,22.8788599083281,17.9479155809591,9.35452058050499,23.0850712868286,18.1541269594596,13.8574294592325
"1677",0.251479919180303,0.436088681265363,0.729994725353434,0.19227009147285,0.430684112032689,0.841088417098578,3.62704326307407,3.62704326307407,3.62704326307407,3.30243994853972,3.30243994853972,3.26933664901202,3.46474160580689,3.46474160580689,3.44818995604304
"1678",0.106361095658824,0.249117310075206,0.572589112416434,0.0828249099656916,0.157073852601834,0.483489294906054,0.394422100616896,0.394422100616896,0.394422100616896,0.226191867942439,0.226191867942439,0.22391706861009,0.310306984279667,0.310306984279667,0.309169584613493
"1679",0.11062208525819,0.154415890239761,0.507410710929136,0.0810967694861675,0.656133118603658,0.76083656216478,17.786195523516,11.7281990038542,11.7281990038542,17.6728871994298,11.614890679768,4.66601815551207,17.7295413614729,11.6715448418111,8.19710857968315
"1680",0.0833297211367462,0.110936625280534,0.567724111080111,0.0979297988827946,0.335054523513187,0.159928222992364,4.48853528696512,3.87613388284059,3.87613388284059,3.95113813860021,3.33873673523339,1.83720338357175,4.21983671278266,3.60743530903699,2.85666863320617
"1681",0.0644674465952558,0.0778963383935625,0.400656044303265,0.162233786515264,0.114146576558892,0.455100687371008,0.0686960763664874,0.0686960763664874,0.0686960763664874,0.0031775709273572,0.0031775709273572,0.0031775709273572,0.0359368236469223,0.0359368236469223,0.0359368236469223
"1682",0.270603454774537,0.333565085046808,0.564629490674823,0.0346398988896527,0.895891853388399,0.189778852242045,140.063406936071,85.4097100275913,85.4097100275913,138.24858180661,83.594884898151,27.759523063388,139.155994371341,84.5022974628712,56.5846165454897
"1683",0.270855307355116,0.49139037098363,0.655001801022096,0.0534958038837998,0.410665439822245,0.587642553127185,34.3440298051827,23.5560611048006,23.5560611048006,33.8272494639851,23.039280763603,9.8299272105939,34.0856396345839,23.2976709342018,16.6929941576973
"1684",0.170030594356154,0.319602054100949,0.720587298192491,0.0369036473474011,0.462779741329793,0.401622017407697,39.0069452967097,24.6921557517247,24.6921557517247,38.4613437760198,24.1465542310348,8.81397858001723,38.7341445363648,24.4193549913798,16.753067165871
"1685",0.0718661042408785,0.262489362743567,0.408141173606447,0.0845752044016542,0.191884834338911,0.82024020791715,0.0313921967386115,0.0313921967386115,0.0313921967386115,0.00411931653034474,0.00411931653034474,0.00411931653034474,0.0177557566344781,0.0177557566344781,0.0177557566344781
"1686",0.0599170349246706,0.93195125072496,0.874109151644108,0.105266978197105,0.853417546728253,0.394253342634439,53.5875871092266,34.263384298334,34.263384298334,53.1421359154065,33.817933104514,12.7063470164989,53.3648615123166,34.040658701424,23.4848656574164
"1687",0.145150896697422,0.636434281564551,0.614049360879406,0.0628283679842402,0.313640224870294,0.375223383429367,12.1271021686555,9.25806685103951,9.25806685103951,11.6158706044052,8.74683528678925,4.30609520293083,11.8714863865303,9.00245106891438,6.78208102698517
"1688",0.275194349679223,0.817734759403858,0.538685026662075,0.021013648712195,0.776137812651694,0.409252962749079,150.249157489101,91.2534629692115,91.2534629692115,149.231356791847,90.2356622719575,30.2864288053984,149.740257140474,90.7445626205845,60.7699458873049
"1689",0.07259080402166,0.14748559214233,0.561651134608022,0.0668899676307198,0.223417281937227,0.15550137207564,2.29999431541453,2.16108889715092,2.16108889715092,1.8296268869002,1.69072146943003,1.00765899174242,2.06481060115736,1.92590518329048,1.58437394444667
"1690",0.255780305078079,0.796621626612381,0.79961885331414,0.0617343282497418,0.179283625050634,0.585271563812532,2.82324361164227,2.82324361164227,2.82324361164227,2.24590369037626,2.24590369037626,2.22313151028481,2.53457365100927,2.53457365100927,2.52318756096354
"1691",0.209159594726923,0.863703596605337,0.603022378439375,0.0915699919087521,0.368755586634856,0.61229718821859,8.9581267789404,8.9581267789404,8.9581267789404,8.52964317726989,8.52964317726989,5.91868917964935,8.74388497810514,8.74388497810514,7.43840797929488
"1692",0.113688454865594,0.694198050892446,0.419282208433491,0.149366858679642,0.597590275624301,0.348407360456605,15.7661755178388,11.9314575354438,11.9314575354438,15.3844042434677,11.5496862610727,5.66864673754772,15.5752898806532,11.7405718982583,8.80005213649577
"1693",0.0624512549159408,0.086754556066473,0.72235595380317,0.156828745580931,0.17742684753947,0.510404851726536,0.112908624038651,0.112908624038651,0.112908624038651,0.00906448516382695,0.00906448516382695,0.00906448516382695,0.0609865546012388,0.0609865546012388,0.0609865546012388
"1694",0.217594648732484,0.269662521222141,0.491916496202466,0.0820967475004087,0.625042462874018,0.310995136611816,45.5425458133923,29.6330454967609,29.6330454967609,44.8463336054575,28.9368332888261,11.1372050707836,45.1944397094249,29.2849393927935,20.3851252837722
"1695",0.267472965603811,0.401748829585267,0.571080927058123,0.0839139486820414,0.820643497110996,0.428752839472797,110.498822292644,69.8624208054398,69.8624208054398,109.666036646608,69.0296351594034,25.373426770966,110.082429469626,69.4460279824216,47.6179237882029
"1696",0.109842997711443,0.747672175795771,0.581968222940748,0.123008642859956,0.885356585835107,0.237811166179925,62.5155636597556,40.2411634301004,40.2411634301004,61.6602479569755,39.3858477273204,14.8094139065518,62.0879058083655,39.8135055787104,27.5252886683261
"1697",0.0603157713696128,0.29095459641295,0.69666333446739,0.12357815904547,0.233058316769637,0.101204528470896,1.81892378840188,1.81892378840188,1.81892378840188,0.893124495846996,0.893124495846996,0.882460766132044,1.35602414212444,1.35602414212444,1.35069227726696
